test_id;Question;SPARQL query;Extracted_properties_str;Predicted SPARQL query;Predicted_extracted_properties_str;Property_correctness_score;All_properties_with_labels;Property_precision;Property_recall;Property_f1_score;Property_f1_percent;semantic_correct;execution_score
test_48;"What are the items referenced in the publication ""Echinoderms from Australia, an account of collections made in 1929 and 1932,"" along with their best-ranked synonym (if any), roles of the references (if available), and page numbers (if available)?";PREFIX pq: <http://www.wikidata.org/prop/qualifier/> PREFIX pr: <http://www.wikidata.org/prop/reference/> PREFIX prov: <http://www.w3.org/ns/prov#> PREFIX wikibase: <http://wikiba.se/ontology#> PREFIX ps: <http://www.wikidata.org/prop/statement/> PREFIX p: <http://www.wikidata.org/prop/> PREFIX wd: <http://www.wikidata.org/entity/> SELECT ?item ?synOf ?refHasRole ?Pages WHERE { ?reference pr:P248 ?publication . FILTER ( ?publication IN ( wd:Q56025286 ) ) ?reference ^ prov:wasDerivedFrom ?st . ?st ^ p:P225 ?item . OPTIONAL { ?item p:P2868 ?syn_st . ?syn_st a wikibase:BestRank . ?syn_st ps:P2868 wd:Q1040689 . ?syn_st pq:P642 ?synOf . } OPTIONAL { ?reference pr:P6184 ?refHasRole . } OPTIONAL { ?reference pr:P304 ?Pages . } OPTIONAL { ?reference pr:P1992 ?PlaziID . } OPTIONAL { ?reference pr:P687 ?BHLpageID . } };;"PREFIX wd: <http://www.wikidata.org/entity/>
PREFIX prov: <http://www.w3.org/ns/prov#>
PREFIX pr: <http://www.wikidata.org/prop/reference/>
PREFIX wdt: <http://www.wikidata.org/prop/direct/>
SELECT DISTINCT ?item ?syn ?role ?pages WHERE {
  ?item ?p ?stmt .
  ?stmt prov:wasDerivedFrom ?refnode .
  ?refnode pr:P248 wd:Q56025286 .
  OPTIONAL {
    ?refnode pr:P6184 ?role .
  }
  OPTIONAL {
    ?refnode pr:P304 ?pages .
  }
  OPTIONAL {
    ?item wdt:P12763 ?syn .
  }
}
LIMIT 10000";P12763;0;nan=UNKNOWN, P12763=taxon synonym of;0.0;1.0;0.0;0.0;False;0.9566094853683148
test_49;What are the cultural heritage items located in Helsinki? Please provide their year of creation (if available), commemorated entities (if available), images (if available), and coordinates (if available), and order by item ID.;PREFIX wdt: <http://www.wikidata.org/prop/direct/> PREFIX wd: <http://www.wikidata.org/entity/> SELECT DISTINCT ?item ?år_skapad ?tillminnetav ?image ?coords WHERE { ?item wdt:P31 / wdt:P279 * wd:Q210272 . ?item wdt:P131 wd:Q1757 . OPTIONAL { ?item wdt:P571 ?p571 . BIND ( YEAR ( ?p571 ) AS ?år_skapad ) } OPTIONAL { ?item wdt:P547 ?tillminnetav } OPTIONAL { ?item wdt:P18 ?image } OPTIONAL { ?item wdt:P625 ?coords } } ORDER BY ?item;P31, P279, P131, P571, P547, P18, P625;"PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>
PREFIX wdt: <http://www.wikidata.org/prop/direct/>
PREFIX wd: <http://www.wikidata.org/entity/>
SELECT ?item ?itemLabel ?inception ?commemorates ?commemoratesLabel ?image ?coord ?heritageDesignation ?heritageDesignationLabel WHERE {
  VALUES ?city {
    wd:Q1757
  }
  {
    ?item wdt:P131 ?city .
  } UNION {
    ?item wdt:P276 ?city .
  }
  {
    ?item wdt:P1435 ?heritageDesignation .
  } UNION {
    ?item wdt:P31 / wdt:P279 * wd:Q210272 .
  }
  OPTIONAL {
    ?item wdt:P571 ?inception .
  }
  OPTIONAL {
    ?item wdt:P547 ?commemorates .
  }
  OPTIONAL {
    ?item wdt:P18 ?image .
  }
  OPTIONAL {
    ?item wdt:P625 ?coord .
  }
  OPTIONAL {
    ?item rdfs:label ?itemLabel .
    FILTER ( LANG( ?itemLabel ) = ""en"" )
  }
  OPTIONAL {
    ?heritageDesignation rdfs:label ?heritageDesignationLabel .
    FILTER ( LANG( ?heritageDesignationLabel ) = ""en"" )
  }
  OPTIONAL {
    ?commemorates rdfs:label ?commemoratesLabel .
    FILTER ( LANG( ?commemoratesLabel ) = ""en"" )
  }
}
ORDER BY ?item";P131, P276, P1435, P31, P279, P571, P547, P18, P625;0;P31=instance of, P279=subclass of, P131=located in the administrative territorial entity, P571=inception, P547=commemorates, P18=image, P625=coordinate location, P276=location, P1435=heritage designation;0.7777777777777778;1.0;0.8750000000000001;87.5;False;0.0
test_50;What are the details of nuclear weapons tests, excluding those that are part of a nuclear test series? For each test, include the date (if available), operator (if available), explosive energy equivalent (if available), and their energy equivalent in kilotons (if available).;"PREFIX psv: <http://www.wikidata.org/prop/statement/value/> PREFIX wikibase: <http://wikiba.se/ontology#> PREFIX wdt: <http://www.wikidata.org/prop/direct/> PREFIX p: <http://www.wikidata.org/prop/> PREFIX wd: <http://www.wikidata.org/entity/> SELECT ?essai_nucl_aire ?date ?op_rateur ?tnt ?equivalent_nergie_kT WHERE { SERVICE wikibase:label { bd:serviceParam wikibase:language ""[AUTO_LANGUAGE],en"" . } ?essai_nucl_aire ( wdt:P31 / wdt:P279 * ) wd:Q210112 . MINUS { ?essai_nucl_aire ( wdt:P31 / wdt:P279 * ) wd:Q98391050 . } OPTIONAL { ?essai_nucl_aire wdt:P585 ?date . } OPTIONAL { ?essai_nucl_aire wdt:P137 ?op_rateur . } OPTIONAL { ?essai_nucl_aire wdt:P2145 ?tnt . } OPTIONAL { ?essai_nucl_aire p:P2145 ?yield_statement . ?yield_statement a wikibase:BestRank . ?yield_statement psv:P2145 ?yield_value . ?yield_value wikibase:quantityAmount ?yield . ?yield_value wikibase:quantityUnit ?unit . ?unit wdt:P2370 ?conversion_to_SI . BIND ( ?yield * ?conversion_to_SI / 4184000000000.0 AS ?equivalent_nergie_kT ) } }";P31, P279, P585, P137, P2145, P2370;"PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>
PREFIX wikibase: <http://wikiba.se/ontology#>
PREFIX p: <http://www.wikidata.org/prop/>
PREFIX wd: <http://www.wikidata.org/entity/>
PREFIX wdt: <http://www.wikidata.org/prop/direct/>
PREFIX ps: <http://www.wikidata.org/prop/statement/>
SELECT DISTINCT ?test ?testLabel ?date ?operator ?operatorLabel ?yieldAmount ?yieldUnit ?normAmount ?normUnit ( IF( BOUND( ?yieldUnit ) && ?yieldUnit = wd:Q4992853 , ?yieldAmount , ( ?normAmount / 4184000000000 ) ) AS ?yield_kilotons ) WHERE {
  ?test wdt:P31 wd:Q210112 .
  FILTER NOT EXISTS {
    ?test wdt:P31 wd:Q98391050 .
  }
  FILTER NOT EXISTS {
    ?test wdt:P361 ?series .
    ?series wdt:P31 wd:Q98391050 .
  }
  OPTIONAL {
    ?test wdt:P585 ?date .
  }
  OPTIONAL {
    ?test wdt:P137 ?operator .
  }
  OPTIONAL {
    ?test rdfs:label ?testLabel FILTER ( LANG( ?testLabel ) = 'en' )
  }
  OPTIONAL {
    ?operator rdfs:label ?operatorLabel FILTER ( LANG( ?operatorLabel ) = 'en' )
  }
  OPTIONAL {
    ?test p:P2145 ?psstmt .
    ?psstmt ps:P2145 ?val .
    OPTIONAL {
      ?val wikibase:quantityAmount ?yieldAmount .
    }
    OPTIONAL {
      ?val wikibase:quantityUnit ?yieldUnit .
    }
    OPTIONAL {
      ?val wikibase:quantityNormalized ?normVal .
      ?normVal wikibase:quantityAmount ?normAmount .
      OPTIONAL {
        ?normVal wikibase:quantityUnit ?normUnit .
      }
    }
  }
}
LIMIT 500";P31, P361, P585, P137;0;P31=instance of, P279=subclass of, P585=point in time, P137=operator, P2145=explosive energy equivalent, P2370=conversion to SI unit, P361=part of;0.75;0.5;0.6;60.0;False;0.0
test_51;Who are the humans that are double first cousins, where their fathers are brothers and their mothers are sisters? Please avoid instances where the people were half siblings (i.e. shared a parent) or where they were more related in another way (i.e. shared a grandparent). Provide the item IDs of these individuals and their respective fathers and mothers.;"# Double cousins: children of 2 brothers marrying 2 sisters
SELECT 
  ?person
  ?relative
  ?f1
  ?m1
  ?f2
  ?m2
WITH
{
  SELECT   ?person   ?f1   ?m1   ?relative ?f2 ?m2 ?gf1 ?gf2 ?gm1 ?gm2
  {
    ?person wdt:P22 ?f1 ; wdt:P25 ?m1 .
    ?relative wdt:P22 ?f2 ;wdt:P25 ?m2 .
    { ?f1 wdt:P3373 ?f2 . ?m1 wdt:P3373 ?m2 .
    # checks to avoid half-siblings:
    ?f1 wdt:P22 ?gf1 ; wdt:P25 ?gm1 . 
    ?f2 wdt:P22 ?gf1 ; wdt:P25 ?gm1 .
    ?m1 wdt:P22 ?gf2 ; wdt:P25 ?gm2 .
    ?m2 wdt:P22 ?gf2 ; wdt:P25 ?gm2 .
    } 
    FILTER ( ?person != ?relative && ?f1 != ?f2 && ?m1 != ?m2 && ?gf1 != ?gf2  && ?gm1 != ?gm2 )  #avoid more closely related
  }
} as %basic
WHERE
{
    INCLUDE %basic
    ?person wdt:P31 wd:Q5 .
    ?relative wdt:P31 wd:Q5 .
}
";P22, P25, P3373, P31;"PREFIX wd: <http://www.wikidata.org/entity/>
PREFIX wdt: <http://www.wikidata.org/prop/direct/>
SELECT DISTINCT ?a ?b ?fatherA ?motherA ?fatherB ?motherB WHERE {
  ?a wdt:P31 wd:Q5 ; wdt:P22 ?fatherA ; wdt:P25 ?motherA .
  ?b wdt:P31 wd:Q5 ; wdt:P22 ?fatherB ; wdt:P25 ?motherB .
  FILTER ( ?a != ?b ) .
  ?fatherA wdt:P21 wd:Q6581097 .
  ?fatherB wdt:P21 wd:Q6581097 .
  ?motherA wdt:P21 wd:Q6581072 .
  ?motherB wdt:P21 wd:Q6581072 .
  ?fatherA wdt:P22 ?fgf .
  ?fatherA wdt:P25 ?fgm .
  ?fatherB wdt:P22 ?fgf .
  ?fatherB wdt:P25 ?fgm .
  ?motherA wdt:P22 ?mgf .
  ?motherA wdt:P25 ?mgm .
  ?motherB wdt:P22 ?mgf .
  ?motherB wdt:P25 ?mgm .
  FILTER ( ?fatherA != ?fatherB && ?motherA != ?motherB && ?fatherA != ?motherB && ?fatherB != ?motherA ) .
  FILTER ( ?fgf != ?fgm && ?fgf != ?mgf && ?fgf != ?mgm && ?fgm != ?mgf && ?fgm != ?mgm && ?mgf != ?mgm ) .
}
LIMIT 500";P31, P22, P25, P21;0;P22=father, P25=mother, P3373=sibling, P31=instance of, P21=sex or gender;0.75;0.75;0.75;75.0;False;0.271721084670725
test_52;Which items are part of the Camino de Santiago (also known as the Way of Saint James), including their coordinates, and the routes they are part of (where those routes are instances of a pilgrims' way)?;"PREFIX wdt: <http://www.wikidata.org/prop/direct/> PREFIX wd: <http://www.wikidata.org/entity/> SELECT ?Donejakue_bidea ?koordenatuak ?bidea WHERE { ?Donejakue_bidea ( wdt:P361 * ) wd:Q41150 ; wdt:P625 ?koordenatuak . ?Donejakue_bidea wdt:P361 ?bidea . ?bidea wdt:P31 wd:Q337912 . }";P361, P625, P31;"PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>
PREFIX wd: <http://www.wikidata.org/entity/>
PREFIX wdt: <http://www.wikidata.org/prop/direct/>
SELECT ?item ?itemLabel ?coord ?route ?routeLabel WHERE {
  ?item wdt:P361 ?route .
  ?route wdt:P31 wd:Q337912 .
  ?route wdt:P361 wd:Q41150 .
  OPTIONAL {
    ?item wdt:P625 ?coord .
  }
  OPTIONAL {
    ?item rdfs:label ?itemLabel FILTER ( LANG( ?itemLabel ) = ""en"" )
  }
  OPTIONAL {
    ?route rdfs:label ?routeLabel FILTER ( LANG( ?routeLabel ) = ""en"" )
  }
}
LIMIT 500";P361, P31, P625;1;P361=part of, P625=coordinate location, P31=instance of;1.0;1.0;1.0;100.0;False;0.033489096573208726
test_53;"What are the items where the property ""properties for this type"" is used, along with the associated properties and their characteristics?";PREFIX ps: <http://www.wikidata.org/prop/statement/> PREFIX p: <http://www.wikidata.org/prop/> PREFIX pq: <http://www.wikidata.org/prop/qualifier/> SELECT ?item ?properties_for_this_type ?has_quality WHERE { ?item p:P1963 ?stm . ?stm ps:P1963 ?properties_for_this_type . ?stm pq:P1552 ?has_quality . };;"PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>
PREFIX wdt: <http://www.wikidata.org/prop/direct/>
SELECT ?item ?itemLabel ?prop ?propLabel WHERE {
  ?item wdt:P1963 ?prop .
  OPTIONAL {
    ?item rdfs:label ?itemLabel FILTER ( LANG( ?itemLabel ) = ""en"" )
  }
  OPTIONAL {
    ?prop rdfs:label ?propLabel FILTER ( LANG( ?propLabel ) = ""en"" )
  }
}
ORDER BY ?item ?prop
LIMIT 2000";P1963;0;nan=UNKNOWN, P1963=properties for this type;0.0;1.0;0.0;0.0;False;0.0
test_54;Which international airports have exactly one runway? Please provide their labels and the number of runways, and order by the airport label.;PREFIX wikibase: <http://wikiba.se/ontology#> PREFIX wdt: <http://www.wikidata.org/prop/direct/> PREFIX wd: <http://www.wikidata.org/entity/> SELECT ?item ?itemLabel ( count ( ?runway ) as ?runways ) WHERE { ?item wdt:P31 wd:Q644371 . optional { ?item wdt:P529 ?runway . } SERVICE wikibase:label { bd:serviceParam wikibase:language 'en' } } group by ?item ?itemLabel having ( ?runways = 1 ) order by ?itemLabel;P31, P529;"PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>
PREFIX wd: <http://www.wikidata.org/entity/>
PREFIX wdt: <http://www.wikidata.org/prop/direct/>
SELECT ?airport ?airportLabel ( COUNT( DISTINCT ?runway ) AS ?runwayCount ) WHERE {
  ?airport wdt:P31 / wdt:P279 * wd:Q644371 .
  OPTIONAL {
    ?airport rdfs:label ?airportLabel .
    FILTER ( LANG( ?airportLabel ) = ""en"" )
  }
  OPTIONAL {
    ?airport wdt:P529 ?runway
  }
}
GROUP BY ?airport ?airportLabel
HAVING ( COUNT( DISTINCT ?runway ) = 1 )
ORDER BY ?airportLabel";P31, P279, P529;0;P31=instance of, P529=runway, P279=subclass of;0.6666666666666666;1.0;0.8;80.0;True;1.0
test_55;Who are the 100 oldest living tennis players? Include their dates of birth, genders, and ages, and order by age in descending order. Exclude those who are 110 years old or older.;"PREFIX wdt: <http://www.wikidata.org/prop/direct/> PREFIX wd: <http://www.wikidata.org/entity/> SELECT ?item ?birth ?gender ?age WHERE { ?item wdt:P106 wd:Q10833314 ; wdt:P569 ?birth ; wdt:P21 ?gender . MINUS { ?item wdt:P570 [] } . BIND ( YEAR ( now () ) - YEAR ( ?birth ) as ?age ) . FILTER ( ?age < 110 ) } ORDER BY DESC ( ?age ) LIMIT 100";P106, P569, P21, P570;"PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>
PREFIX wd: <http://www.wikidata.org/entity/>
PREFIX wdt: <http://www.wikidata.org/prop/direct/>
SELECT ?person ?personLabel ?gender ?genderLabel ?dob ?age WHERE {
  {
    SELECT ?person ?dob WHERE {
      ?person wdt:P31 wd:Q5 ; wdt:P106 wd:Q10833314 ; wdt:P569 ?dob .
      FILTER NOT EXISTS {
        ?person wdt:P570 ?dod .
      }
      BIND( YEAR( ?dob ) AS ?birthYear ) BIND( YEAR( NOW () ) AS ?nowYear ) FILTER ( ?birthYear > ( ?nowYear - 110 ) )
    }
    ORDER BY ASC ( ?dob )
    LIMIT 100
  }
  OPTIONAL {
    ?person wdt:P21 ?gender .
  }
  OPTIONAL {
    ?person rdfs:label ?personLabel FILTER ( LANG( ?personLabel ) = ""en"" )
  }
  OPTIONAL {
    ?gender rdfs:label ?genderLabel FILTER ( LANG( ?genderLabel ) = ""en"" )
  }
  BIND( YEAR( NOW () ) AS ?nowYear ) BIND( MONTH( NOW () ) AS ?nowMonth ) BIND( DAY( NOW () ) AS ?nowDay ) BIND( YEAR( ?dob ) AS ?birthYear ) BIND( MONTH( ?dob ) AS ?birthMonth ) BIND( DAY( ?dob ) AS ?birthDay ) BIND( ( ?nowYear - ?birthYear ) - IF( ( ?nowMonth * 100 + ?nowDay ) < ( ?birthMonth * 100 + ?birthDay ) , 1 , 0 ) AS ?age )
}
ORDER BY DESC ( ?age )";P31, P106, P569, P570, P21;0;P106=occupation, P569=date of birth, P21=sex or gender, P570=date of death, P31=instance of;0.8;1.0;0.888888888888889;88.89;False;0.9703989703989705
test_56;Who are the distinct individuals who were born in Almería Province and died in a Nazi concentration camp?;"PREFIX wdt: <http://www.wikidata.org/prop/direct/> PREFIX wd: <http://www.wikidata.org/entity/> SELECT DISTINCT ?person WHERE { ?person wdt:P20 [ wdt:P31 wd:Q328468 ] ; wdt:P19 [ wdt:P131 wd:Q81802 ] . }";P20, P31, P19, P131;"PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>
PREFIX wd: <http://www.wikidata.org/entity/>
PREFIX wdt: <http://www.wikidata.org/prop/direct/>
SELECT DISTINCT ?person ?personLabel ?birthPlace ?birthPlaceLabel ?deathPlace ?deathPlaceLabel WHERE {
  ?person wdt:P31 wd:Q5 .
  ?person wdt:P19 ?birthPlace .
  ?birthPlace wdt:P131 * wd:Q81802 .
  ?person wdt:P20 ?deathPlace .
  ?deathPlace wdt:P31 / wdt:P279 * wd:Q328468 .
  OPTIONAL {
    ?person rdfs:label ?personLabel .
    FILTER ( LANG( ?personLabel ) = ""en"" )
  }
  OPTIONAL {
    ?birthPlace rdfs:label ?birthPlaceLabel .
    FILTER ( LANG( ?birthPlaceLabel ) = ""en"" )
  }
  OPTIONAL {
    ?deathPlace rdfs:label ?deathPlaceLabel .
    FILTER ( LANG( ?deathPlaceLabel ) = ""en"" )
  }
}
ORDER BY ?personLabel";P31, P19, P131, P20, P279;0;P20=place of death, P31=instance of, P19=place of birth, P131=located in the administrative territorial entity, P279=subclass of;0.8;1.0;0.888888888888889;88.89;False;0.0
test_57;"Which items are manga chapters that are part of the ""Detective Conan"" series? Provide each chapter's Japanese title (if available), volume (if available), series ordinal (if available), publication date (if available), and place of publication (if available).";PREFIX pq: <http://www.wikidata.org/prop/qualifier/> PREFIX ps: <http://www.wikidata.org/prop/statement/> PREFIX wdt: <http://www.wikidata.org/prop/direct/> PREFIX p: <http://www.wikidata.org/prop/> PREFIX wd: <http://www.wikidata.org/entity/> SELECT ?manga_chapter ?japanese_title ?volume ?series ?pub_date ?pub_place WHERE { ?manga_chapter wdt:P31 wd:Q53460949 . ?manga_chapter p:P179 ?qual . ?qual ps:P179 wd:Q185143 . OPTIONAL { ?qual pq:P478 ?volume . } OPTIONAL { ?qual pq:P1545 ?series . } OPTIONAL { ?manga_chapter p:P577 ?pub . ?pub ps:P577 ?pub_date . OPTIONAL { ?pub pq:P291 ?pub_place . } } OPTIONAL { ?manga_chapter wdt:P1476 ?japanese_title . } } ORDER BY ?series ?pub_date;P31, P1476;"PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>
PREFIX wd: <http://www.wikidata.org/entity/>
PREFIX wdt: <http://www.wikidata.org/prop/direct/>
SELECT ?chapter ?jpTitle ?volume ?seriesOrdinal ?pubDate ?placeOfPub ?placeOfPubLabel WHERE {
  ?chapter wdt:P31 wd:Q53460949 ; wdt:P179 wd:Q3853685 .
  OPTIONAL {
    ?chapter rdfs:label ?jpTitle FILTER ( LANG( ?jpTitle ) = ""ja"" )
  }
  OPTIONAL {
    ?chapter wdt:P478 ?volume
  }
  OPTIONAL {
    ?chapter wdt:P1545 ?seriesOrdinal
  }
  OPTIONAL {
    ?chapter wdt:P577 ?pubDate
  }
  OPTIONAL {
    ?chapter wdt:P291 ?placeOfPub .
    OPTIONAL {
      ?placeOfPub rdfs:label ?placeOfPubLabel FILTER ( LANG( ?placeOfPubLabel ) = ""en"" )
    }
  }
}
LIMIT 500";P31, P179, P478, P1545, P577, P291;0;P31=instance of, P1476=title, P179=part of the series, P478=volume, P1545=series ordinal, P577=publication date, P291=place of publication;0.1666666666666666;0.5;0.25;25.0;False;0.0
test_58;Which publishers have worked in Amsterdam? For each publisher, include their date of birth (if available), date of death (if available), image (if available), work location, and coordinates of both the publishers (if available) and their work locations (if available)?;"PREFIX pq: <http://www.wikidata.org/prop/qualifier/> PREFIX wdt: <http://www.wikidata.org/prop/direct/> PREFIX p: <http://www.wikidata.org/prop/> PREFIX wd: <http://www.wikidata.org/entity/> SELECT ?item ?date_of_birth ?date_of_death ?image ?worklocation ?coordinate_person ?coordinate_location WHERE { ?item wdt:P106 wd:Q2516866 ; wdt:P937 ?worklocation . ?worklocation wdt:P131 * wd:Q727 OPTIONAL { ?worklocation wdt:P625 ?coordinate_location } OPTIONAL { ?item p:P937 / pq:P625 ?coordinate_person } OPTIONAL { ?item wdt:P569 ?date_of_birth } OPTIONAL { ?item wdt:P570 ?date_of_death } OPTIONAL { ?item wdt:P18 ?image } }";P106, P937, P131, P625, P569, P570, P18;"PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>
PREFIX wd: <http://www.wikidata.org/entity/>
PREFIX wdt: <http://www.wikidata.org/prop/direct/>
SELECT DISTINCT ?publisher ?publisherLabel ?dob ?dod ?image ?pubcoord ?workLocation ?workLocationLabel ?workLocCoord WHERE {
  {
    ?publisher wdt:P106 wd:Q2516866 ; wdt:P937 wd:Q727 .
    BIND( wd:Q727 AS ?workLocation )
  } UNION {
    ?publisher wdt:P106 wd:Q2516866 ; wdt:P937 ?workLocation .
    ?workLocation wdt:P131 * wd:Q727 .
  }
  OPTIONAL {
    ?publisher wdt:P569 ?dob .
  }
  OPTIONAL {
    ?publisher wdt:P570 ?dod .
  }
  OPTIONAL {
    ?publisher wdt:P18 ?image .
  }
  OPTIONAL {
    ?publisher wdt:P625 ?pubcoord .
  }
  OPTIONAL {
    ?workLocation rdfs:label ?workLocationLabel .
    FILTER ( LANG( ?workLocationLabel ) = ""en"" )
  }
  OPTIONAL {
    ?workLocation wdt:P625 ?workLocCoord .
  }
  OPTIONAL {
    ?publisher rdfs:label ?publisherLabel .
    FILTER ( LANG( ?publisherLabel ) = ""en"" )
  }
}
LIMIT 500";P106, P937, P131, P569, P570, P18, P625;1;P106=occupation, P937=work location, P131=located in the administrative territorial entity, P625=coordinate location, P569=date of birth, P570=date of death, P18=image;1.0;1.0;1.0;100.0;False;0.9013830408519078
test_59;What are the individual branches (P527 parts), as well as the overarching libraries, for libraries that are part of the Georgia Public Library Service?;"PREFIX wdt: <http://www.wikidata.org/prop/direct/> PREFIX wd: <http://www.wikidata.org/entity/> SELECT ?part ?library WHERE { ?library wdt:P749 wd:Q30268112 ; wdt:P527 ?part . }";P749, P527;"PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>
PREFIX wd: <http://www.wikidata.org/entity/>
PREFIX wdt: <http://www.wikidata.org/prop/direct/>
SELECT DISTINCT ?system ?systemLabel ?branch ?branchLabel WHERE {
  VALUES ?gpls {
    wd:Q30268112
  }
  {
    ?system wdt:P749 ?gpls
  } UNION {
    ?system wdt:P361 ?gpls
  }
  OPTIONAL {
    ?system wdt:P527 ?branch .
  }
  OPTIONAL {
    ?system rdfs:label ?systemLabel .
    FILTER ( LANG( ?systemLabel ) = ""en"" )
  }
  OPTIONAL {
    ?branch rdfs:label ?branchLabel .
    FILTER ( LANG( ?branchLabel ) = ""en"" )
  }
}";P749, P361, P527;0;P749=parent organization or unit, P527=has part(s), P361=part of;0.6666666666666666;1.0;0.8;80.0;False;0.0
test_60;What are the properties and their values associated with John F. Kennedy?;PREFIX wikibase: <http://wikiba.se/ontology#> PREFIX wd: <http://www.wikidata.org/entity/> SELECT ?property ?value WHERE { wd:Q9696 ?predicate ?value . ?property wikibase:directClaim ?predicate . };;"PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>
PREFIX wd: <http://www.wikidata.org/entity/>
SELECT ?prop ?propLabel ?value ?valueLabel WHERE {
  wd:Q9696 ?prop ?value .
  FILTER ( STRSTARTS( STR( ?prop ) , ""http://www.wikidata.org/prop/direct/"" ) ) .
  OPTIONAL {
    ?prop rdfs:label ?propLabel .
    FILTER ( LANG( ?propLabel ) = ""en"" )
  }
  OPTIONAL {
    ?value rdfs:label ?valueLabel .
    FILTER ( LANG( ?valueLabel ) = ""en"" )
  }
}
ORDER BY ?prop ?value";;1;nan=UNKNOWN;1.0;1.0;1.0;100.0;False;0.6666666666666666
test_61;Get the country, the number of cumulative deaths, and the dates of those deaths related to the COVID-19 pandemic in Italy.;PREFIX pq: <http://www.wikidata.org/prop/qualifier/> PREFIX wikibase: <http://wikiba.se/ontology#> PREFIX ps: <http://www.wikidata.org/prop/statement/> PREFIX wdt: <http://www.wikidata.org/prop/direct/> PREFIX p: <http://www.wikidata.org/prop/> PREFIX wd: <http://www.wikidata.org/entity/> SELECT ?country ?deaths ?date WHERE { wd:Q84104992 wdt:P17 ?country . wd:Q84104992 p:P1120 ?deaths_statement . ?deaths_statement a wikibase:BestRank . ?deaths_statement ps:P1120 ?deaths . ?deaths_statement pq:P585 ?date . } order by ?date;P17;"PREFIX pq: <http://www.wikidata.org/prop/qualifier/>
PREFIX ps: <http://www.wikidata.org/prop/statement/>
PREFIX p: <http://www.wikidata.org/prop/>
PREFIX wd: <http://www.wikidata.org/entity/>
SELECT DISTINCT ?country ?deaths ?date WHERE {
  BIND( wd:Q38 AS ?country ) .
  ?country p:P1120 ?stmt .
  ?stmt ps:P1120 ?deaths .
  ?stmt pq:P828 wd:Q84263196 .
  OPTIONAL {
    ?stmt pq:P585 ?date
  }
}
ORDER BY ?date ?deaths";;0;P17=country, nan=UNKNOWN;0.0;0.0;0.0;0.0;True;1.0
